DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2024-09-30 12:00:00,6101,7493,1348,2566,1384,819,757,562,53
2024-09-30 13:00:00,6102,6951,1346,2511,952,782,739,555,56
2024-09-30 14:00:00,6164,7056,1306,2567,1035,836,760,478,55
2024-09-30 15:00:00,6177,7283,1344,2589,1247,860,825,356,57
2024-09-30 16:00:00,6363,7571,1369,2108,1839,961,884,354,48
2024-09-30 17:00:00,6480,7566,1323,2599,1696,926,834,112,56
2024-09-30 18:00:00,6745,7804,1356,2632,1862,997,866,13,56
2024-09-30 19:00:00,7070,7804,1353,2611,1888,1001,877,0,57
2024-09-30 20:00:00,6876,7808,1359,2625,1900,999,864,0,58
2024-09-30 21:00:00,6733,7761,1365,2637,1875,977,850,0,57
2024-09-30 22:00:00,6148,7648,1364,2626,1829,955,815,0,56
2024-09-30 23:00:00,5699,7384,1365,2601,1612,912,837,0,56
2024-10-01 00:00:00,5242,6853,1363,2540,1164,898,830,0,55
2024-10-01 01:00:00,5034,6586,1361,2519,913,902,833,0,53
2024-10-01 02:00:00,4975,6542,1367,2521,899,871,829,0,53
2024-10-01 03:00:00,4950,6522,1370,2500,903,878,816,0,54
2024-10-01 04:00:00,5016,6524,1369,2446,942,875,838,0,53
2024-10-01 05:00:00,5172,6496,1369,2467,924,870,811,0,53
2024-10-01 06:00:00,5787,6797,1372,2450,1198,893,829,0,53
2024-10-01 07:00:00,6360,7542,1373,2497,1789,937,872,5,57
2024-10-01 08:00:00,6666,7709,1375,2560,1754,942,862,141,57
2024-10-01 09:00:00,6429,7654,1367,2545,1583,890,809,400,56
2024-10-01 10:00:00,6220,7766,1365,2542,1505,885,812,595,56
2024-10-01 11:00:00,5832,7623,1360,2577,1231,871,798,730,57
2024-10-01 12:00:00,5611,7550,1350,2580,1145,835,751,829,56
2024-10-01 13:00:00,5548,7532,1350,2569,1153,789,712,886,56
2024-10-01 14:00:00,5436,7338,1350,2488,1115,786,701,829,55
2024-10-01 15:00:00,5460,7214,1373,2372,1174,811,710,715,55
2024-10-01 16:00:00,5675,7138,1371,2139,1344,940,720,555,54
2024-10-01 17:00:00,6059,7227,1373,2197,1539,1008,753,284,54
2024-10-01 18:00:00,6515,7613,1371,2180,1806,1352,786,53,55
2024-10-01 19:00:00,7125,7855,1372,2377,1855,1351,845,0,54
2024-10-01 20:00:00,7130,7942,1371,2355,1891,1383,860,0,50
2024-10-01 21:00:00,6749,7860,1375,2405,1830,1369,822,2,53
2024-10-01 22:00:00,6130,7802,1374,2413,1783,1364,817,0,50
2024-10-01 23:00:00,5616,7560,1376,2416,1541,1364,809,0,53
2024-10-02 00:00:00,5310,7245,1378,2414,1198,1370,833,0,51
2024-10-02 01:00:00,5120,7194,1377,2345,1210,1376,832,0,53
2024-10-02 02:00:00,5042,7113,1375,2302,1213,1343,829,0,50
2024-10-02 03:00:00,5051,7025,1377,2218,1212,1345,819,0,54
2024-10-02 04:00:00,5099,6913,1373,2111,1210,1340,824,0,53
2024-10-02 05:00:00,5322,6855,1375,1994,1250,1355,828,0,52
2024-10-02 06:00:00,5952,6814,1370,1841,1400,1335,813,0,53
2024-10-02 07:00:00,6490,6928,1374,1619,1638,1372,831,27,53
2024-10-02 08:00:00,6683,6706,1375,1179,1571,1379,848,281,54
2024-10-02 09:00:00,6298,6461,1348,812,1491,1323,824,597,52
2024-10-02 10:00:00,6096,6356,1325,619,1484,1301,796,770,51
2024-10-02 11:00:00,5536,6150,1351,452,1351,1210,755,976,51
2024-10-02 12:00:00,5251,5799,1353,206,1237,1160,713,1075,50
2024-10-02 13:00:00,5267,5808,1366,226,1189,1161,715,1092,52
2024-10-02 14:00:00,5303,5653,1313,176,1212,1178,707,998,53
2024-10-02 15:00:00,5375,5536,1359,144,1207,1178,703,883,52
2024-10-02 16:00:00,5993,5306,1321,103,1309,1239,795,465,50
2024-10-02 17:00:00,6287,5372,1344,68,1561,1297,823,221,50
2024-10-02 18:00:00,6695,5424,1362,53,1730,1325,869,23,54
2024-10-02 19:00:00,7335,5609,1363,70,1856,1367,889,0,54
2024-10-02 20:00:00,7376,5676,1363,67,1934,1396,859,0,52
2024-10-02 21:00:00,6952,5507,1362,70,1814,1378,815,0,53
2024-10-02 22:00:00,6166,5367,1363,106,1662,1372,811,0,52
2024-10-02 23:00:00,5771,5431,1363,143,1654,1394,825,0,53
2024-10-03 00:00:00,5471,5303,1367,216,1497,1382,789,0,51
2024-10-03 01:00:00,5231,5358,1370,371,1342,1388,835,0,51
2024-10-03 02:00:00,5114,5349,1376,479,1290,1340,811,0,52
2024-10-03 03:00:00,5023,5403,1377,583,1275,1329,787,0,52
2024-10-03 04:00:00,5123,5511,1377,632,1294,1345,810,0,52
2024-10-03 05:00:00,5308,5476,1379,672,1202,1332,836,1,51
2024-10-03 06:00:00,5849,5697,1381,738,1335,1348,843,0,52
2024-10-03 07:00:00,6504,6261,1377,796,1732,1394,882,12,53
2024-10-03 08:00:00,6714,6493,1378,849,1687,1412,883,210,55
2024-10-03 09:00:00,6394,6588,1322,830,1700,1323,849,496,54
2024-10-03 10:00:00,5991,6398,1301,659,1513,1308,806,753,53
2024-10-03 11:00:00,5682,6435,1318,641,1406,1287,829,896,53
2024-10-03 12:00:00,5579,6482,1319,715,1381,1209,785,1013,53
2024-10-03 13:00:00,5557,6466,1313,831,1370,1183,755,958,51
2024-10-03 14:00:00,5665,6455,1312,910,1271,1233,771,903,51
2024-10-03 15:00:00,5772,6366,1339,891,1319,1268,773,719,52
2024-10-03 16:00:00,6109,6376,1338,855,1515,1248,811,545,52
2024-10-03 17:00:00,6433,6344,1359,867,1624,1337,854,241,52
2024-10-03 18:00:00,6848,6409,1373,974,1749,1365,859,19,56
2024-10-03 19:00:00,7220,6837,1371,1244,1907,1385,859,0,55
2024-10-03 20:00:00,7259,7000,1373,1518,1845,1355,832,0,54
2024-10-03 21:00:00,6897,6846,1375,1446,1793,1348,830,0,54
2024-10-03 22:00:00,6260,6872,1373,1480,1746,1379,841,0,54
2024-10-03 23:00:00,5787,6757,1376,1500,1579,1397,849,0,55
2024-10-04 00:00:00,5404,6537,1378,1548,1336,1402,814,0,54
2024-10-04 01:00:00,5230,6514,1374,1523,1333,1386,849,0,54
2024-10-04 02:00:00,5118,6421,1378,1406,1320,1404,852,0,53
2024-10-04 03:00:00,5066,6414,1377,1334,1341,1441,859,0,55
2024-10-04 04:00:00,5099,6441,1377,1413,1358,1393,840,0,55
2024-10-04 05:00:00,5296,6470,1377,1414,1364,1398,858,0,55
2024-10-04 06:00:00,5791,6697,1378,1432,1567,1399,865,0,54
2024-10-04 07:00:00,6465,7088,1379,1392,1941,1431,870,11,57
2024-10-04 08:00:00,6685,7170,1377,1353,1937,1425,889,116,57
2024-10-04 09:00:00,6742,7079,1334,1236,1813,1414,904,301,56
2024-10-04 10:00:00,6825,7315,1366,1288,1902,1402,860,425,56
2024-10-04 11:00:00,6270,7073,1319,1425,1710,1312,811,438,54
2024-10-04 12:00:00,6149,6870,1334,1236,1524,1309,826,576,53
2024-10-04 13:00:00,6150,6738,1332,1087,1552,1312,820,573,55
2024-10-04 14:00:00,6126,6498,1349,870,1537,1328,850,490,55
2024-10-04 15:00:00,6228,6355,1368,714,1596,1345,827,434,55
2024-10-04 16:00:00,6414,6095,1361,701,1682,1411,627,245,54
2024-10-04 17:00:00,6594,6175,1362,668,1871,1443,671,93,55
2024-10-04 18:00:00,6797,6245,1364,692,2006,1452,662,6,57
2024-10-04 19:00:00,7250,6445,1364,713,2141,1480,674,0,57
2024-10-04 20:00:00,7201,6494,1363,681,2216,1479,676,0,56
2024-10-04 21:00:00,6809,6297,1367,544,2192,1452,681,0,56
2024-10-04 22:00:00,6258,6067,1367,384,2124,1453,685,0,57
2024-10-04 23:00:00,5859,5924,1370,333,2001,1455,709,0,55
2024-10-05 00:00:00,5522,5746,1378,306,1774,1436,796,0,56
2024-10-05 01:00:00,5277,5494,1378,325,1523,1391,821,0,55
2024-10-05 02:00:00,5147,5290,1378,255,1431,1369,801,0,54
2024-10-05 03:00:00,5035,5260,1377,222,1384,1385,835,0,55
2024-10-05 04:00:00,5079,5180,1375,151,1344,1384,870,0,55
2024-10-05 05:00:00,5070,5049,1376,92,1310,1367,850,0,53
2024-10-05 06:00:00,5174,5122,1377,90,1385,1377,840,0,53
2024-10-05 07:00:00,5439,5304,1377,96,1606,1357,807,0,53
2024-10-05 08:00:00,5734,5518,1376,137,1702,1328,866,38,56
2024-10-05 09:00:00,5933,5796,1378,41,1929,1352,862,167,56
2024-10-05 10:00:00,5857,5811,1380,0,1890,1344,839,299,56
2024-10-05 11:00:00,5764,5707,1376,-5,1768,1335,826,348,56
2024-10-05 12:00:00,5692,5582,1379,6,1575,1319,842,396,56
2024-10-05 13:00:00,5633,5485,1375,4,1523,1307,826,388,55
2024-10-05 14:00:00,5757,5430,1373,-4,1623,1292,790,299,54
2024-10-05 15:00:00,5762,5290,1378,4,1565,1287,797,201,54
2024-10-05 16:00:00,5919,5326,1376,44,1543,1352,854,101,52
2024-10-05 17:00:00,6196,5614,1377,105,1743,1409,869,54,53
2024-10-05 18:00:00,6354,5781,1381,129,1939,1404,854,10,56
2024-10-05 19:00:00,6781,6027,1379,215,2068,1420,866,0,56
2024-10-05 20:00:00,6700,5975,1382,373,1923,1390,832,0,54
2024-10-05 21:00:00,6375,5925,1383,508,1818,1350,814,0,52
2024-10-05 22:00:00,5818,5849,1378,411,1832,1359,818,0,45
2024-10-05 23:00:00,5391,5582,1380,400,1604,1343,802,0,46
2024-10-06 00:00:00,5126,5195,1377,235,1406,1332,798,0,47
2024-10-06 01:00:00,4880,4819,1378,398,1297,929,772,0,45
2024-10-06 02:00:00,4750,4815,1380,362,1295,938,788,0,45
2024-10-06 03:00:00,4635,4660,1378,290,1242,927,775,0,46
2024-10-06 04:00:00,4640,4526,1379,177,1235,902,788,0,44
2024-10-06 05:00:00,4695,4507,1377,158,1238,897,793,0,46
2024-10-06 06:00:00,4764,4490,1379,81,1275,914,797,0,45
2024-10-06 07:00:00,4946,4714,1379,116,1459,914,796,1,45
2024-10-06 08:00:00,5120,4798,1376,77,1511,911,793,70,47
2024-10-06 09:00:00,5203,4824,1380,53,1459,903,806,173,46
2024-10-06 10:00:00,5000,4825,1380,47,1384,908,794,263,45
2024-10-06 11:00:00,4925,4790,1375,1,1335,899,794,336,44
2024-10-06 12:00:00,4872,4926,1376,0,1433,889,793,383,45
2024-10-06 13:00:00,4935,4560,1376,39,1044,890,791,368,47
2024-10-06 14:00:00,4909,4391,1377,47,971,856,744,346,45
2024-10-06 15:00:00,4958,4413,1377,24,988,883,762,328,46
2024-10-06 16:00:00,5141,4546,1377,29,1123,938,792,224,45
2024-10-06 17:00:00,5442,4814,1377,6,1491,957,811,117,46
2024-10-06 18:00:00,5822,5160,1381,27,1807,1017,853,25,46
2024-10-06 19:00:00,6246,5159,1379,79,1773,1009,853,0,47
2024-10-06 20:00:00,6329,5357,1378,320,1824,963,813,0,45
2024-10-06 21:00:00,5976,5262,1379,367,1796,889,784,0,46
2024-10-06 22:00:00,5530,5260,1379,504,1682,884,765,0,46
2024-10-06 23:00:00,5053,5108,1380,716,1349,865,752,0,46
2024-10-07 00:00:00,4823,5208,1385,847,1293,884,753,0,45
2024-10-07 01:00:00,4713,5381,1384,971,1374,848,760,0,44
2024-10-07 02:00:00,4532,5389,1381,1103,1250,865,747,0,43
2024-10-07 03:00:00,4581,5680,1382,1327,1230,908,786,0,45
2024-10-07 04:00:00,4616,5539,1381,1297,1251,804,760,0,42
2024-10-07 05:00:00,4926,5758,1381,1298,1446,830,761,0,42
2024-10-07 06:00:00,5716,5994,1384,1337,1521,894,817,0,42
2024-10-07 07:00:00,6423,6281,1383,1441,1618,928,847,13,46
2024-10-07 08:00:00,6807,6162,1379,1084,1641,942,876,173,48
2024-10-07 09:00:00,6511,6278,1338,811,1860,952,828,433,46
2024-10-07 10:00:00,6201,5935,1352,748,1416,883,794,690,48
2024-10-07 11:00:00,5896,5839,1346,599,1395,831,761,854,48
2024-10-07 12:00:00,5684,5747,1323,510,1385,800,734,940,49
2024-10-07 13:00:00,5593,5503,1353,452,1183,785,730,925,48
2024-10-07 14:00:00,5624,5421,1325,361,1216,813,759,895,47
2024-10-07 15:00:00,5680,5103,1332,221,1221,863,757,653,51
2024-10-07 16:00:00,5805,5068,1336,183,1253,938,772,512,51
2024-10-07 17:00:00,6214,5038,1359,126,1352,1039,779,324,49
2024-10-07 18:00:00,6592,5391,1368,109,1685,1347,736,92,51
2024-10-07 19:00:00,7065,5591,1373,137,1748,1414,854,0,49
2024-10-07 20:00:00,7132,5668,1372,210,1769,1436,805,0,50
2024-10-07 21:00:00,6767,5556,1372,147,1695,1440,848,0,50
2024-10-07 22:00:00,6087,5379,1377,175,1579,1420,770,0,51
2024-10-07 23:00:00,5590,5437,1377,265,1544,1416,783,0,50
2024-10-08 00:00:00,5416,5236,1376,289,1317,1410,786,0,50
2024-10-08 01:00:00,5323,5169,1379,248,1247,1411,832,0,49
2024-10-08 02:00:00,5114,5227,1382,206,1293,1457,836,0,51
2024-10-08 03:00:00,5092,5115,1385,257,1174,1414,832,0,50
2024-10-08 04:00:00,5158,5164,1385,319,1179,1417,814,0,49
2024-10-08 05:00:00,5312,5131,1382,289,1207,1379,824,0,50
2024-10-08 06:00:00,5723,5236,1386,304,1249,1394,850,0,50
2024-10-08 07:00:00,6347,5613,1382,290,1598,1421,863,0,51
2024-10-08 08:00:00,6601,5857,1382,361,1602,1430,815,207,52
2024-10-08 09:00:00,6342,5947,1359,319,1536,1351,781,547,51
2024-10-08 10:00:00,5926,5938,1361,227,1423,1325,782,761,50
2024-10-08 11:00:00,5462,5822,1359,189,1266,1162,735,1028,52
2024-10-08 12:00:00,5147,5900,1374,250,1232,1142,714,1133,52
2024-10-08 13:00:00,5299,5862,1372,238,1220,1142,713,1121,51
2024-10-08 14:00:00,5261,5742,1374,209,1183,1147,703,1073,52
2024-10-08 15:00:00,5377,5551,1377,203,1150,1155,707,891,52
2024-10-08 16:00:00,5677,5372,1374,176,1152,1182,707,704,52
2024-10-08 17:00:00,6236,5408,1380,190,1437,1247,746,351,53
2024-10-08 18:00:00,6690,5495,1382,312,1674,1241,769,58,55
2024-10-08 19:00:00,7253,6028,1383,577,1757,1418,825,0,54
2024-10-08 20:00:00,7304,6195,1382,880,1648,1393,828,0,53
2024-10-08 21:00:00,6914,6070,1380,1182,1515,1230,711,0,50
2024-10-08 22:00:00,6204,6141,1385,1375,1279,1331,720,0,51
2024-10-08 23:00:00,5653,6289,1383,1391,1332,1355,758,0,55
2024-10-09 00:00:00,5400,6221,1384,1343,1197,1425,820,0,51
2024-10-09 01:00:00,5264,6111,1386,1311,1148,1382,818,0,51
2024-10-09 02:00:00,5196,6044,1384,1271,1133,1374,830,0,51
2024-10-09 03:00:00,5169,6056,1384,1274,1133,1383,829,0,53
2024-10-09 04:00:00,5296,6163,1384,1371,1132,1382,830,4,52
2024-10-09 05:00:00,5434,6235,1386,1538,1119,1326,813,0,52
2024-10-09 06:00:00,5991,6370,1384,1653,1137,1332,814,0,50
2024-10-09 07:00:00,6581,6745,1383,1641,1456,1346,843,11,47
2024-10-09 08:00:00,6717,7040,1381,1586,1655,1339,850,165,49
2024-10-09 09:00:00,6605,7168,1345,1514,1636,1321,846,445,54
2024-10-09 10:00:00,6198,6981,1371,1524,1352,1194,761,721,53
2024-10-09 11:00:00,5847,6841,1328,1494,1230,1146,747,837,53
2024-10-09 12:00:00,5682,6846,1367,1434,1137,1168,756,908,54
2024-10-09 13:00:00,5819,6887,1365,1346,1250,1244,762,860,56
2024-10-09 14:00:00,5823,6643,1358,1147,1227,1307,831,711,56
2024-10-09 15:00:00,5972,6275,1365,924,1201,1374,866,480,54
2024-10-09 16:00:00,6275,5916,1379,807,1257,1298,839,280,52
2024-10-09 17:00:00,6580,5761,1382,653,1420,1342,801,109,50
2024-10-09 18:00:00,6797,6026,1378,638,1730,1364,842,15,55
2024-10-09 19:00:00,7191,6138,1378,727,1718,1373,874,0,53
2024-10-09 20:00:00,7368,6152,1381,694,1781,1380,860,0,51
2024-10-09 21:00:00,6963,6089,1379,682,1738,1375,858,0,53
2024-10-09 22:00:00,6324,5962,1380,890,1553,1340,745,1,51
2024-10-09 23:00:00,5867,5991,1379,1094,1438,1283,744,0,51
2024-10-10 00:00:00,5455,5747,1379,1050,1157,1323,781,0,52
2024-10-10 01:00:00,5405,5786,1378,1200,1024,1309,823,0,52
2024-10-10 02:00:00,5179,5702,1379,1215,983,1291,781,0,52
2024-10-10 03:00:00,5117,5744,1387,1237,979,1299,787,0,53
2024-10-10 04:00:00,5153,5693,1387,1181,1002,1264,805,0,51
2024-10-10 05:00:00,5304,5740,1391,1198,1031,1263,804,0,53
2024-10-10 06:00:00,5934,5765,1390,1150,1091,1273,803,0,54
2024-10-10 07:00:00,6500,6128,1390,1072,1411,1350,832,1,52
2024-10-10 08:00:00,6741,6104,1388,934,1410,1314,842,142,54
2024-10-10 09:00:00,6434,6020,1375,620,1409,1258,791,505,55
2024-10-10 10:00:00,5918,5993,1361,396,1343,1239,758,819,58
2024-10-10 11:00:00,5488,5960,1364,326,1280,1150,764,1007,54
2024-10-10 12:00:00,5293,6101,1358,228,1236,1267,825,1115,55
2024-10-10 13:00:00,5339,6128,1363,271,1220,1265,819,1128,57
2024-10-10 14:00:00,5476,6036,1357,275,1218,1264,807,1057,54
2024-10-10 15:00:00,5471,5782,1353,252,1180,1265,813,859,55
2024-10-10 16:00:00,5858,5594,1350,221,1190,1266,818,685,57
2024-10-10 17:00:00,6327,5270,1350,165,1260,1324,785,323,57
2024-10-10 18:00:00,6702,5258,1372,181,1424,1359,803,50,58
2024-10-10 19:00:00,7236,5781,1382,229,1800,1433,863,0,56
2024-10-10 20:00:00,7205,5804,1380,229,1814,1437,860,0,60
2024-10-10 21:00:00,6877,5651,1383,245,1811,1349,804,0,57
2024-10-10 22:00:00,6193,5185,1244,254,1532,1348,753,0,54
2024-10-10 23:00:00,5732,4819,1023,248,1340,1375,777,0,54
2024-10-11 00:00:00,5473,4726,913,210,1303,1399,846,0,53
2024-10-11 01:00:00,5241,4377,745,194,1173,1370,842,0,53
2024-10-11 02:00:00,5149,4288,694,176,1163,1370,831,0,53
2024-10-11 03:00:00,5059,4158,693,163,1077,1367,803,0,54
2024-10-11 04:00:00,5153,4158,696,141,1110,1333,824,0,53
2024-10-11 05:00:00,5264,4146,699,125,1124,1332,812,0,55
2024-10-11 06:00:00,5844,4223,699,123,1153,1366,827,0,53
2024-10-11 07:00:00,6428,4839,697,90,1712,1426,841,3,55
2024-10-11 08:00:00,6662,4877,697,75,1735,1349,859,91,53
2024-10-11 09:00:00,6615,5030,684,109,1711,1341,846,278,53
2024-10-11 10:00:00,6431,5136,695,111,1707,1326,843,389,55
2024-10-11 11:00:00,6207,5014,701,117,1549,1385,827,378,54
2024-10-11 12:00:00,6184,5139,701,130,1593,1384,834,440,53
2024-10-11 13:00:00,6096,5014,706,176,1382,1339,786,563,54
2024-10-11 14:00:00,6053,4748,703,188,1173,1293,786,541,52
2024-10-11 15:00:00,6059,4708,704,130,1204,1324,838,448,55
2024-10-11 16:00:00,6328,4521,706,129,1225,1364,775,259,55
2024-10-11 17:00:00,6607,4527,702,154,1311,1409,761,135,56
2024-10-11 18:00:00,6817,5102,701,219,1931,1450,720,19,57
2024-10-11 19:00:00,7192,5224,704,164,2071,1486,729,0,57
2024-10-11 20:00:00,7085,5173,700,192,2014,1484,714,0,57
2024-10-11 21:00:00,6698,5002,701,271,1850,1398,723,0,57
2024-10-11 22:00:00,6137,4982,703,309,1769,1387,751,0,55
2024-10-11 23:00:00,5652,4811,702,375,1519,1391,768,0,54
2024-10-12 00:00:00,5436,4762,701,518,1321,1400,758,0,55
2024-10-12 01:00:00,5139,4369,700,746,1171,979,716,0,55
2024-10-12 02:00:00,5039,4976,703,1256,1272,966,721,0,57
2024-10-12 03:00:00,4952,5369,703,1658,1273,953,721,0,57
2024-10-12 04:00:00,5049,5400,703,1733,1259,922,722,0,57
2024-10-12 05:00:00,5005,5508,705,1944,1183,913,709,0,56
2024-10-12 06:00:00,5268,5710,704,2067,1263,920,700,0,55
2024-10-12 07:00:00,5563,5957,706,1987,1499,981,724,0,52
2024-10-12 08:00:00,5906,6285,704,2057,1693,992,720,48,52
2024-10-12 09:00:00,6087,6262,704,2110,1550,984,715,131,52
2024-10-12 10:00:00,5871,6321,700,2118,1584,955,711,197,51
2024-10-12 11:00:00,5868,6447,703,2242,1530,924,719,272,51
2024-10-12 12:00:00,5759,6420,704,2265,1417,912,715,355,43
2024-10-12 13:00:00,5599,6375,702,2242,1371,923,715,365,52
2024-10-12 14:00:00,5360,6166,703,2029,1376,915,715,376,50
2024-10-12 15:00:00,5378,6159,704,1906,1475,934,725,361,50
2024-10-12 16:00:00,5677,5933,703,1802,1404,974,733,256,50
2024-10-12 17:00:00,5912,5872,704,1747,1469,1036,733,115,50
2024-10-12 18:00:00,6359,6010,703,1604,1847,1075,714,7,55
2024-10-12 19:00:00,6755,6199,702,1568,2097,1061,693,0,55
2024-10-12 20:00:00,6615,6203,701,1656,2032,1055,681,0,56
2024-10-12 21:00:00,6266,5661,704,1673,1527,1013,689,0,54
2024-10-12 22:00:00,5800,5431,706,1604,1406,978,684,0,52
2024-10-12 23:00:00,5325,5283,703,1520,1334,977,696,0,52
2024-10-13 00:00:00,5089,5026,704,1441,1132,974,720,0,52
2024-10-13 01:00:00,4824,4387,703,1091,916,911,713,0,52
2024-10-13 02:00:00,4764,4206,704,1044,832,887,686,0,51
2024-10-13 03:00:00,4707,4075,700,947,844,875,656,0,53
2024-10-13 04:00:00,4631,3888,704,756,874,855,645,0,53
2024-10-13 05:00:00,4762,3827,702,676,859,859,667,8,52
2024-10-13 06:00:00,4956,3882,702,572,965,887,690,4,52
2024-10-13 07:00:00,5046,3962,700,504,1061,918,714,0,52
2024-10-13 08:00:00,4967,3933,701,376,1050,932,710,102,53
2024-10-13 09:00:00,4922,3929,702,189,1037,926,715,306,49
2024-10-13 10:00:00,4718,3906,702,126,989,924,691,418,51
2024-10-13 11:00:00,4396,4054,703,198,944,902,668,583,52
2024-10-13 12:00:00,4266,3904,702,195,920,839,640,550,52
2024-10-13 13:00:00,4231,3831,701,209,893,821,597,552,52
2024-10-13 14:00:00,4252,3825,702,168,892,835,611,563,51
2024-10-13 15:00:00,4212,3862,703,197,904,853,639,512,50
2024-10-13 16:00:00,4662,3740,702,170,965,841,666,337,49
2024-10-13 17:00:00,5232,3900,701,241,1201,879,657,168,50
2024-10-13 18:00:00,5685,4515,700,178,1814,998,748,20,50
2024-10-13 19:00:00,6149,4633,704,207,1905,995,768,0,48
2024-10-13 20:00:00,6308,4741,702,367,1876,1012,715,0,51
2024-10-13 21:00:00,5951,4648,705,479,1785,944,682,0,51
2024-10-13 22:00:00,5529,4495,703,534,1610,916,680,0,50
2024-10-13 23:00:00,5108,4368,704,577,1334,985,719,0,49
2024-10-14 00:00:00,4827,4212,703,616,1158,967,711,0,49
2024-10-14 01:00:00,4601,4397,703,743,1229,959,713,0,47
2024-10-14 02:00:00,4493,4526,701,881,1227,958,712,0,46
2024-10-14 03:00:00,4479,4647,698,1133,1207,899,664,0,45
2024-10-14 04:00:00,4572,4614,696,1123,1185,888,672,0,45
2024-10-14 05:00:00,4841,4526,696,866,1229,972,729,0,45
2024-10-14 06:00:00,5456,4460,696,682,1333,966,733,0,49
2024-10-14 07:00:00,6180,5093,694,742,1890,1023,680,1,47
2024-10-14 08:00:00,6382,5130,696,711,1816,973,740,130,49
2024-10-14 09:00:00,6054,4830,683,545,1600,858,649,434,50
2024-10-14 10:00:00,5626,4756,681,400,1507,846,648,620,49
2024-10-14 11:00:00,5314,4700,684,176,1393,848,664,878,49
2024-10-14 12:00:00,5163,4681,685,73,1364,836,663,998,50
2024-10-14 13:00:00,5070,4773,680,5,1450,839,645,1101,50
2024-10-14 14:00:00,4944,4628,682,-5,1363,818,617,1100,50
2024-10-14 15:00:00,5016,4504,686,-3,1345,868,642,913,50
2024-10-14 16:00:00,5410,4260,687,7,1291,966,639,615,50
2024-10-14 17:00:00,6044,4255,691,5,1569,991,670,284,50
2024-10-14 18:00:00,6538,4643,695,38,2053,1042,734,18,51
2024-10-14 19:00:00,7952,5679,1426,152,2114,1066,764,78,51
2024-10-14 20:00:00,7488,5103,1060,172,2030,1064,695,24,52
2024-10-14 21:00:00,6728,4569,692,130,1983,1001,710,0,51
2024-10-14 22:00:00,6230,4515,690,74,1977,999,720,0,52
2024-10-14 23:00:00,6170,4780,1057,71,1888,986,702,24,50
2024-10-15 00:00:00,5322,3996,688,35,1511,1001,711,0,50
2024-10-15 01:00:00,5130,3840,684,67,1324,984,727,3,50
2024-10-15 02:00:00,5103,3836,683,61,1320,991,731,0,50
2024-10-15 03:00:00,5088,3840,682,57,1320,994,736,0,50
2024-10-15 04:00:00,5139,3824,683,31,1328,996,734,0,51
2024-10-15 05:00:00,5319,3848,682,47,1334,1003,731,0,51
2024-10-15 06:00:00,5984,4035,683,89,1493,986,733,0,50
2024-10-15 07:00:00,6704,4977,685,101,2296,1060,758,1,52
2024-10-15 08:00:00,7119,5230,686,53,2426,1067,788,134,53
2024-10-15 09:00:00,7034,5225,669,30,2310,1042,762,355,52
2024-10-15 10:00:00,6657,5327,680,13,2332,994,707,545,52
2024-10-15 11:00:00,6310,5108,686,43,1861,990,739,732,53
2024-10-15 12:00:00,6032,5080,688,48,1790,984,727,787,51
2024-10-15 13:00:00,5982,4864,687,69,1539,946,723,845,51
2024-10-15 14:00:00,5851,4809,691,65,1539,945,731,783,50
2024-10-15 15:00:00,6013,4861,692,88,1636,983,731,666,52
2024-10-15 16:00:00,6247,4825,696,109,1648,1077,778,458,51
2024-10-15 17:00:00,6687,5170,701,160,1791,1447,810,197,52
2024-10-15 18:00:00,6983,5570,699,169,2329,1485,814,16,54
